"unom";"source";"result";"postal_code";"country";"region_fias_id";"region_kladr_id";"region_with_type";"region_type";"region_type_full";"region";"area_fias_id";"area_kladr_id";"area_with_type";"area_type";"area_type_full";"area";"city_fias_id";"city_kladr_id";"city_with_type";"city_type";"city_type_full";"city";"city_area";"city_district_fias_id";"city_district_kladr_id";"city_district_with_type";"city_district_type";"city_district_type_full";"city_district";"settlement_fias_id";"settlement_kladr_id";"settlement_with_type";"settlement_type";"settlement_type_full";"settlement";"street_fias_id";"street_kladr_id";"street_with_type";"street_type";"street_type_full";"street";"house_fias_id";"house_kladr_id";"house_type";"house_type_full";"house";"block_type";"block_type_full";"block";"flat_type";"flat_type_full";"flat";"flat_area";"square_meter_price";"flat_price";"postal_box";"fias_id";"fias_code";"fias_level";"fias_actuality_state";"kladr_id";"capital_marker";"okato";"oktmo";"tax_office";"tax_office_legal";"timezone";"geo_lat";"geo_lon";"beltway_hit";"beltway_distance";"qc_geo";"qc_complete";"qc_house";"qc";"unparsed_parts";"metro" 
"3695";"город Москва, улица Верхние Поля, дом 19, корпус 1";"г Москва, ул Верхние Поля, д 19 к 1";"109382";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Юго-восточный";"";"";"р-н Люблино";"р-н";"район";"Люблино";"";"";"";"";"";"";"a9125fa2-081a-4ed6-a6f2-b3af3b2045c3";"77000000000016300";"ул Верхние Поля";"ул";"улица";"Верхние Поля";"23ae7c95-f00b-4fbd-9cb4-41bdfe33ad22";"7700000000001630148";"д";"дом";"19";"к";"корпус";"1";"";"";"";"";"155701";"";"";"23ae7c95-f00b-4fbd-9cb4-41bdfe33ad22";"77000000000000001630148";"8";"0";"7700000000001630148";"0";"45290568000";"45389000";"7723";"7723";"UTC+3";"55.6667135";"37.7509063";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.9, 'line': 'Люблинско-Дмитровская', 'name': 'Братиславская'}, {'distance': 1.3, 'line': 'Люблинско-Дмитровская', 'name': 'Люблино'}, {'distance': 2.0, 'line': 'Люблинско-Дмитровская', 'name': 'Марьино'}]"
"3696";"город Москва, улица Верхние Поля, дом 19, корпус 2";"г Москва, ул Верхние Поля, д 19 к 2";"109382";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Юго-восточный";"";"";"р-н Люблино";"р-н";"район";"Люблино";"";"";"";"";"";"";"a9125fa2-081a-4ed6-a6f2-b3af3b2045c3";"77000000000016300";"ул Верхние Поля";"ул";"улица";"Верхние Поля";"3f945a8a-9395-477e-ad25-eee54fb13d82";"7700000000001630149";"д";"дом";"19";"к";"корпус";"2";"";"";"";"";"154646";"";"";"3f945a8a-9395-477e-ad25-eee54fb13d82";"77000000000000001630149";"8";"0";"7700000000001630149";"0";"45290568000";"45389000";"7723";"7723";"UTC+3";"55.6674644";"37.7503625";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 1.0, 'line': 'Люблинско-Дмитровская', 'name': 'Братиславская'}, {'distance': 1.2, 'line': 'Люблинско-Дмитровская', 'name': 'Люблино'}, {'distance': 2.1, 'line': 'Люблинско-Дмитровская', 'name': 'Марьино'}]"
"3697";"город Москва, улица Верхние Поля, дом 27, строение 2";"г Москва, ул Верхние Поля, д 27 стр 2";"109382";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Юго-восточный";"";"";"р-н Люблино";"р-н";"район";"Люблино";"";"";"";"";"";"";"a9125fa2-081a-4ed6-a6f2-b3af3b2045c3";"77000000000016300";"ул Верхние Поля";"ул";"улица";"Верхние Поля";"7ecd0db2-f014-43b3-bf44-767bf0c7145e";"7700000000001630152";"д";"дом";"27";"стр";"строение";"2";"";"";"";"";"160240";"";"";"7ecd0db2-f014-43b3-bf44-767bf0c7145e";"77000000000000001630152";"8";"0";"7700000000001630152";"0";"45290568000";"45389000";"7723";"7723";"UTC+3";"55.6672674";"37.7530383";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 1.0, 'line': 'Люблинско-Дмитровская', 'name': 'Братиславская'}, {'distance': 1.2, 'line': 'Люблинско-Дмитровская', 'name': 'Люблино'}, {'distance': 2.1, 'line': 'Люблинско-Дмитровская', 'name': 'Марьино'}]"
"3701";"город Москва, Верхняя улица, дом 6";"г Москва, ул Верхняя, д 6";"125040";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северный";"";"";"р-н Беговой";"р-н";"район";"Беговой";"";"";"";"";"";"";"0ad73486-af5b-4ab7-9863-bbd7c457d3be";"77000000000095500";"ул Верхняя";"ул";"улица";"Верхняя";"d08e1ab9-d02a-4850-8fad-886f9a4eb478";"7700000000009550005";"д";"дом";"6";"";"";"";"";"";"";"";"";"";"";"d08e1ab9-d02a-4850-8fad-886f9a4eb478";"77000000000000009550005";"8";"0";"7700000000009550005";"0";"45277556000";"45334000";"7714";"7714";"UTC+3";"55.7774271";"37.5767379";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.3, 'line': 'Замоскворецкая', 'name': 'Белорусская'}, {'distance': 0.4, 'line': 'Кольцевая', 'name': 'Белорусская'}, {'distance': 1.5, 'line': 'Замоскворецкая', 'name': 'Маяковская'}]"
"3703";"город Москва, Верхняя улица, дом 18";"г Москва, ул Верхняя, д 18";"125040";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северный";"";"";"р-н Беговой";"р-н";"район";"Беговой";"";"";"";"";"";"";"0ad73486-af5b-4ab7-9863-bbd7c457d3be";"77000000000095500";"ул Верхняя";"ул";"улица";"Верхняя";"1af364d6-74b0-447d-89d7-0e7d377854ee";"7700000000009550010";"д";"дом";"18";"";"";"";"";"";"";"";"256355";"";"";"1af364d6-74b0-447d-89d7-0e7d377854ee";"77000000000000009550010";"8";"0";"7700000000009550010";"0";"45277556000";"45334000";"7714";"7714";"UTC+3";"55.7785944";"37.5756319";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.4, 'line': 'Замоскворецкая', 'name': 'Белорусская'}, {'distance': 0.6, 'line': 'Кольцевая', 'name': 'Белорусская'}, {'distance': 1.5, 'line': 'Серпуховско-Тимирязевская', 'name': 'Менделеевская'}]"
"3708";"город Москва, Верхоянская улица, дом 8";"г Москва, ул Верхоянская, д 8";"129344";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-восточный";"";"";"р-н Бабушкинский";"р-н";"район";"Бабушкинский";"";"";"";"";"";"";"2df1f033-1e8f-4960-88f9-18e1a77d8abd";"77000000000095600";"ул Верхоянская";"ул";"улица";"Верхоянская";"0be85693-7e6c-4630-91ee-f7ea3ab270ac";"7700000000009560005";"д";"дом";"8";"";"";"";"";"";"";"";"181495";"";"";"0be85693-7e6c-4630-91ee-f7ea3ab270ac";"77000000000000009560005";"8";"0";"7700000000009560005";"0";"45280556000";"45351000";"7716";"7716";"UTC+3";"55.8580204";"37.6682651";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 1.0, 'line': 'Калужско-Рижская', 'name': 'Свиблово'}, {'distance': 1.4, 'line': 'Калужско-Рижская', 'name': 'Бабушкинская'}, {'distance': 2.1, 'line': 'МЦК', 'name': 'Ростокино'}]"
"3711";"город Москва, Верхоянская улица, дом 12";"г Москва, ул Верхоянская, д 12";"129344";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-восточный";"";"";"р-н Бабушкинский";"р-н";"район";"Бабушкинский";"";"";"";"";"";"";"2df1f033-1e8f-4960-88f9-18e1a77d8abd";"77000000000095600";"ул Верхоянская";"ул";"улица";"Верхоянская";"747e4863-03e6-4d18-8914-44eb28fec424";"7700000000009560010";"д";"дом";"12";"";"";"";"";"";"";"";"155009";"";"";"747e4863-03e6-4d18-8914-44eb28fec424";"77000000000000009560010";"8";"0";"7700000000009560010";"0";"45280556000";"45351000";"7716";"7716";"UTC+3";"55.8577783";"37.6655947";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.8, 'line': 'Калужско-Рижская', 'name': 'Свиблово'}, {'distance': 1.4, 'line': 'Калужско-Рижская', 'name': 'Бабушкинская'}, {'distance': 2.0, 'line': 'МЦК', 'name': 'Ростокино'}]"
"3713";"город Москва, Верхоянская улица, дом 18, корпус 1";"г Москва, ул Верхоянская, д 18 к 1";"129344";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-восточный";"";"";"р-н Бабушкинский";"р-н";"район";"Бабушкинский";"";"";"";"";"";"";"2df1f033-1e8f-4960-88f9-18e1a77d8abd";"77000000000095600";"ул Верхоянская";"ул";"улица";"Верхоянская";"d5db90a6-5b21-4611-8766-fab1b1f27917";"7700000000009560013";"д";"дом";"18";"к";"корпус";"1";"";"";"";"";"168397";"";"";"d5db90a6-5b21-4611-8766-fab1b1f27917";"77000000000000009560013";"8";"0";"7700000000009560013";"0";"45280556000";"45351000";"7716";"7716";"UTC+3";"55.858091";"37.6628825";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.7, 'line': 'Калужско-Рижская', 'name': 'Свиблово'}, {'distance': 1.4, 'line': 'Калужско-Рижская', 'name': 'Бабушкинская'}, {'distance': 2.0, 'line': 'МЦК', 'name': 'Ботанический сад'}]"
"3714";"город Москва, Верхоянская улица, дом 18, корпус 2";"г Москва, ул Верхоянская, д 18 к 2";"129344";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-восточный";"";"";"р-н Бабушкинский";"р-н";"район";"Бабушкинский";"";"";"";"";"";"";"2df1f033-1e8f-4960-88f9-18e1a77d8abd";"77000000000095600";"ул Верхоянская";"ул";"улица";"Верхоянская";"15bc1589-4a67-4bce-a846-cc0bbc00f7c6";"7700000000009560014";"д";"дом";"18";"к";"корпус";"2";"";"";"";"";"173458";"";"";"15bc1589-4a67-4bce-a846-cc0bbc00f7c6";"77000000000000009560014";"8";"0";"7700000000009560014";"0";"45280556000";"45351000";"7716";"7716";"UTC+3";"55.8577394";"37.6632226";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.7, 'line': 'Калужско-Рижская', 'name': 'Свиблово'}, {'distance': 1.4, 'line': 'Калужско-Рижская', 'name': 'Бабушкинская'}, {'distance': 2.0, 'line': 'МЦК', 'name': 'Ботанический сад'}]"
"3719";"город Москва, улица Маршала Вершинина, дом 4, корпус 1";"г Москва, ул Маршала Вершинина, д 4 к 1";"123060";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-западный";"";"";"р-н Щукино";"р-н";"район";"Щукино";"";"";"";"";"";"";"2ba38d01-19e0-481f-ae0a-c5fbfcfec945";"77000000000095700";"ул Маршала Вершинина";"ул";"улица";"Маршала Вершинина";"949935fd-5c0b-4e5f-916b-83041a261a81";"7700000000009570004";"д";"дом";"4";"к";"корпус";"1";"";"";"";"";"217564";"";"";"949935fd-5c0b-4e5f-916b-83041a261a81";"77000000000000009570004";"8";"0";"7700000000009570004";"0";"45283587000";"45372000";"7734";"7734";"UTC+3";"55.7920367";"37.4891984";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.3, 'line': 'Таганско-Краснопресненская', 'name': 'Октябрьское поле'}, {'distance': 1.0, 'line': 'МЦК', 'name': 'Панфиловская'}, {'distance': 1.1, 'line': 'МЦК', 'name': 'Зорге'}]"
"3721";"город Москва, улица Маршала Вершинина, дом 5";"г Москва, ул Маршала Вершинина, д 5";"123060";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-западный";"";"";"р-н Щукино";"р-н";"район";"Щукино";"";"";"";"";"";"";"2ba38d01-19e0-481f-ae0a-c5fbfcfec945";"77000000000095700";"ул Маршала Вершинина";"ул";"улица";"Маршала Вершинина";"8cf5ef62-4c2a-4c36-8ff9-38e29558b752";"7700000000009570007";"д";"дом";"5";"";"";"";"";"";"";"";"208725";"";"";"8cf5ef62-4c2a-4c36-8ff9-38e29558b752";"77000000000000009570007";"8";"0";"7700000000009570007";"0";"45283587000";"45372000";"7734";"7734";"UTC+3";"55.7916021";"37.485496";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.5, 'line': 'Таганско-Краснопресненская', 'name': 'Октябрьское поле'}, {'distance': 1.2, 'line': 'МЦК', 'name': 'Панфиловская'}, {'distance': 1.3, 'line': 'МЦК', 'name': 'Зорге'}]"
"3725";"город Москва, улица Маршала Вершинина, дом 9";"г Москва, ул Маршала Вершинина, д 9";"123060";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Северо-западный";"";"";"р-н Щукино";"р-н";"район";"Щукино";"";"";"";"";"";"";"2ba38d01-19e0-481f-ae0a-c5fbfcfec945";"77000000000095700";"ул Маршала Вершинина";"ул";"улица";"Маршала Вершинина";"918852e8-76f0-4e5e-859c-6b180f72e306";"7700000000009570012";"д";"дом";"9";"";"";"";"";"";"";"";"197194";"";"";"918852e8-76f0-4e5e-859c-6b180f72e306";"77000000000000009570012";"8";"0";"7700000000009570012";"0";"45283587000";"45372000";"7734";"7734";"UTC+3";"55.7915616";"37.4840169";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.6, 'line': 'Таганско-Краснопресненская', 'name': 'Октябрьское поле'}, {'distance': 1.3, 'line': 'МЦК', 'name': 'Панфиловская'}, {'distance': 1.3, 'line': 'МЦК', 'name': 'Зорге'}]"
"3735";"город Москва, Весёлая улица, дом 33, корпус 7";"г Москва, ул Весёлая, д 33 к 7";"115516";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Южный";"";"";"р-н Царицыно";"р-н";"район";"Царицыно";"";"";"";"";"";"";"8a5a726a-6a6f-4b37-97f9-9e8665e30f56";"77000000000047700";"ул Весёлая";"ул";"улица";"Весёлая";"91d98bf5-0420-4429-bc5c-3ea87e2595f2";"7700000000004770037";"д";"дом";"33";"к";"корпус";"7";"";"";"";"";"163423";"";"";"91d98bf5-0420-4429-bc5c-3ea87e2595f2";"77000000000000004770037";"8";"0";"7700000000004770037";"0";"45296590000";"45923000";"7724";"7724";"UTC+3";"55.6234573";"37.6630416";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.5, 'line': 'Замоскворецкая', 'name': 'Царицыно'}, {'distance': 1.5, 'line': 'Замоскворецкая', 'name': 'Кантемировская'}, {'distance': 2.3, 'line': 'Замоскворецкая', 'name': 'Орехово'}]"
"3752";"город Москва, Денежный переулок, дом 4";"г Москва, пер Денежный, д 4";"119002";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Центральный";"";"";"р-н Хамовники";"р-н";"район";"Хамовники";"";"";"";"";"";"";"52ec98fa-b8f8-47af-a4d0-5e9fa4bdaf0e";"77000000000701400";"пер Денежный";"пер";"переулок";"Денежный";"3c77a2e8-bc77-450e-a613-4964b5dc2ca5";"7700000000070140012";"д";"дом";"4";"";"";"";"";"";"";"";"444502";"";"";"3c77a2e8-bc77-450e-a613-4964b5dc2ca5";"77000000000000070140012";"8";"0";"7700000000070140012";"0";"45286590000";"45383000";"7704";"7704";"UTC+3";"55.7428131";"37.5883334";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.6, 'line': 'Арбатско-Покровская', 'name': 'Смоленская'}, {'distance': 0.8, 'line': 'Филёвская', 'name': 'Смоленская'}, {'distance': 0.8, 'line': 'Сокольническая', 'name': 'Парк культуры'}]"
"3754";"город Москва, Глазовский переулок, дом 5";"г Москва, пер Глазовский, д 5";"119002";"Россия";"0c5b2444-70a0-4932-980c-b4dc0d3f02b5";"7700000000000";"г Москва";"г";"город";"Москва";"";"";"";"";"";"";"";"";"";"";"";"";"Центральный";"";"";"р-н Хамовники";"р-н";"район";"Хамовники";"";"";"";"";"";"";"8de772d4-f572-4a5d-bd4f-12f6a9f3787b";"77000000000718900";"пер Глазовский";"пер";"переулок";"Глазовский";"6e7aa3b4-989e-4863-ac68-53f1dbca3871";"7700000000071890008";"д";"дом";"5";"";"";"";"";"";"";"";"444502";"";"";"6e7aa3b4-989e-4863-ac68-53f1dbca3871";"77000000000000071890008";"8";"0";"7700000000071890008";"0";"45286590000";"45383000";"7704";"7704";"UTC+3";"55.7438808";"37.5871393";"IN_MKAD";"";"0";"5";"2";"0";"";"[{'distance': 0.5, 'line': 'Арбатско-Покровская', 'name': 'Смоленская'}, {'distance': 0.7, 'line': 'Филёвская', 'name': 'Смоленская'}, {'distance': 1.0, 'line': 'Сокольническая', 'name': 'Парк культуры'}]"
