geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/DepartamentalAffiliation,properties/Attributes/global_id,properties/Attributes/Photo/0/Photo/0,properties/Attributes/Photo/1/Photo/0,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/Location,properties/Attributes/DogParkArea,properties/Attributes/Elements/0,properties/Attributes/Elements/1,properties/Attributes/Elements/2,properties/Attributes/Elements/3,properties/Attributes/Elements/4,properties/Attributes/Elements/5,properties/Attributes/Elements/6,properties/Attributes/Elements/7,properties/Attributes/Elements/8,properties/Attributes/Elements/9,properties/Attributes/Lighting,properties/Attributes/Fencing,properties/Attributes/WorkingHours/0/DayOfWeek,properties/Attributes/WorkingHours/0/Hours,properties/Attributes/WorkingHours/1/DayOfWeek,properties/Attributes/WorkingHours/1/Hours,properties/Attributes/WorkingHours/2/DayOfWeek,properties/Attributes/WorkingHours/2/Hours,properties/Attributes/WorkingHours/3/DayOfWeek,properties/Attributes/WorkingHours/3/Hours,properties/Attributes/WorkingHours/4/DayOfWeek,properties/Attributes/WorkingHours/4/Hours,properties/Attributes/WorkingHours/5/DayOfWeek,properties/Attributes/WorkingHours/5/Hours,properties/Attributes/WorkingHours/6/DayOfWeek,properties/Attributes/WorkingHours/6/Hours,type,properties/Attributes/Photo/2/Photo/0,properties/Attributes/Photo/3/Photo/0,properties/Attributes/Elements/10,properties/Attributes/Elements/11,properties/Attributes/Elements/12,properties/Attributes/Elements/13,properties/Attributes/Elements/14,properties/Attributes/Elements/15,properties/Attributes/Elements/16,properties/Attributes/Elements/17,properties/Attributes/Elements/18,properties/Attributes/Elements/19,properties/Attributes/Photo/4/Photo/0,properties/Attributes/Photo/5/Photo/0,properties/Attributes/Photo/6/Photo/0,properties/Attributes/Photo/7/Photo/0
37.534636,55.77778,Point,2663,1,95,,Префектура Северного административного округа города Москвы,272768101,add216b6-8a0d-4e65-8953-f5a86ee58e9d,,Северный административный округ,Хорошёвский район,"Хорошёвское шоссе, дом 50, корпус 1",563,барьер кольца,входной элемент,горка-мостик А-форма,информационный стенд,скамья для собаководов,урна,,,,,нет,да,понедельник,08:00-07:59,вторник,08:00-07:59,среда,08:00-07:59,четверг,08:00-07:59,пятница,08:00-07:59,суббота,08:00-07:59,воскресенье,08:00-07:59,Feature,,,,,,,,,,,,,,,,
37.506875,55.802742,Point,2663,1,95,,Префектура Северного административного округа города Москвы,272777063,fdaf8d1c-bbff-4c39-91d2-86eaef81f113,,Северный административный округ,район Сокол,"Малый Песчаный переулок, дом 2",240,урна,,,,,,,,,,нет,да,понедельник,08:00-07:59,вторник,08:00-07:59,среда,08:00-07:59,четверг,08:00-07:59,пятница,08:00-07:59,суббота,08:00-07:59,воскресенье,08:00-07:59,Feature,,,,,,,,,,,,,,,,
37.508457,55.795764,Point,2663,1,95,,Префектура Северного административного округа города Москвы,272777070,83dbcba2-4e37-4b52-91ee-c48fbeb6ea25,,Северный административный округ,район Сокол,"улица Сальвадора Альенде, дом 4, корпус 1",1864,урна,,,,,,,,,,нет,да,понедельник,08:00-07:59,вторник,08:00-07:59,среда,08:00-07:59,четверг,08:00-07:59,пятница,08:00-07:59,суббота,08:00-07:59,воскресенье,08:00-07:59,Feature,,,,,,,,,,,,,,,,
37.55735,55.86534,Point,2663,1,95,,Префектура Северного административного округа города Москвы,639711573,f67d4c3c-5cc2-42b7-b26d-e62fb9cc44fd,,Северный административный округ,Бескудниковский район,"Бескудниковский бульвар, дом 19, корпус 2",480,барьер одинарный,бум для собак,вышка-лестница (с перилами),горка-мостик А-форма,скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.640053,55.807313,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272686041,7fe5f43c-8f5c-42e2-8a1c-d03a15effa34,4e516f9c-0858-42ec-a73b-36433b9d7b30,Северо-Восточный административный округ,Алексеевский район,"Новоалексеевская улица, дом 5А",980,входной элемент,,,,,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.658931,55.813149,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687083,bb982a20-eb9e-479c-ad6f-b3656c979a07,04e7de59-d93f-4d81-bdca-d18d48277476,Северо-Восточный административный округ,Алексеевский район,"Рижский проезд, дом 5",630,барьер кольца,барьер тройной,входной элемент,горка-лестница (без перил),скамья для собаководов,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.648486,55.82491,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687084,f578197f-9301-4f4e-8647-e54ee97637d2,3dcb2bec-9fb2-4ffb-9a36-1295aa5ce60b,Северо-Восточный административный округ,Алексеевский район,"проспект Мира, дом 182, корпус 3",150,входной элемент,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.6511,55.828156,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687086,1af3c4c4-21ca-44e8-a52f-29c2552872a2,3132688b-ced4-4b81-bf4f-9d499941c9b5,Северо-Восточный административный округ,Алексеевский район,"проспект Мира, дом 184, корпус 1",390,балансир для собак,барьер двойной,барьер кольца,барьер одинарный,входной элемент,информационный стенд,урна,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,57a35143-6c7a-4cef-acb0-4b16d0329149,,,,,,,,,,,,,,,
37.649134,55.820467,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687137,84557f2a-11d9-40ad-b6c1-be5150b91d07,7612886a-0585-4c2b-b6b3-9d1abbacd922,Северо-Восточный административный округ,Алексеевский район,"улица Космонавтов, дом 6",390,входной элемент,урна,,,,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.655553,55.821804,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687155,3aeb0968-51c3-4c87-855c-bc94a5b8d8dd,6dffdf39-8167-427f-a45b-3069abf04d9a,Северо-Восточный административный округ,Алексеевский район,"улица Космонавтов, дом 7",180,барьер одинарный,входной элемент,горка-лестница (без перил),скамья для собаководов,урна,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,d1774d79-44d1-46d2-9143-9aff1a60e1af,,,,,,,,,,,,,,,
37.666582,55.820792,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272687535,5f6b1d87-90f1-4f3b-81b4-8c218fd432b6,abf95999-23f0-45cf-ad63-35859e504b89,Северо-Восточный административный округ,Алексеевский район,"улица Бориса Галушкина, дом 25",354,барьер двойной,барьер кольца,входной элемент,тренировочный снаряд с покрышкой,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.593664,55.826154,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702800,6f3ac106-2037-4c6c-a628-34667e9503ef,9f81ca3e-b79d-4d67-9ecf-1fa630d68a0a,Северо-Восточный административный округ,район Марфино,"Большая Марфинская улица, дом 4, корпус 2",214,урна,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,64bd472a-38b4-4fb1-af66-be47b3d81a45,,,,,,,,,,,,,,,
37.706276,55.873583,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639879831,1db946b1-b692-4382-ba84-d6536e980d25,,Северо-Восточный административный округ,Ярославский район,"Палехская улица, дом 21",532,бум для собак,горка-мостик А-форма,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.608888,55.898558,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,278977330,ea813be2-9606-4cff-ad90-44a9ce99f508,0a19ca55-46ca-445e-88d5-8fbc7e8a2787,Северо-Восточный административный округ,район Бибирево,"улица Лескова, дом 11А",314,барьер одинарный,бум для собак,скамья для собаководов,урна,,,,,,,нет,да,понедельник,00:00-23:59,вторник,00:00-23:59,среда,00:00-23:59,четверг,00:00-23:59,пятница,00:00-23:59,суббота,00:00-23:59,воскресенье,00:00-23:59,Feature,6c20da7b-fc5d-4bc7-93a3-be0bc6342fb0,,,,,,,,,,,,,,,
37.71826,55.88323,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639882212,488f0cf9-df0a-42f6-9434-fda20e7d04ea,,Северо-Восточный административный округ,Ярославский район,"Холмогорская улица, дом 6, корпус 2",200,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.631459,55.893658,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,278977531,cf0bde7b-7ac9-41db-8299-8f4035da0f86,64de9526-a3a7-4c05-8445-077ed9e72e38,Северо-Восточный административный округ,район Бибирево,"улица Корнейчука, дом 47",348,бум для собак,скамья для собаководов,урна,,,,,,,,нет,да,понедельник,00:00-23:59,вторник,00:00-23:59,среда,00:00-23:59,четверг,00:00-23:59,пятница,00:00-23:59,суббота,00:00-23:59,воскресенье,00:00-23:59,Feature,133d6237-f79e-431b-b8c7-f50a2581a5b0,,,,,,,,,,,,,,,
37.726665,55.880327,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639883562,4861ae2e-647a-4438-82af-21f0fcc368b3,,Северо-Восточный административный округ,Ярославский район,"улица Ротерта, дом 10, корпус 5",600,барьер змейка,барьер одинарный,бум для собак,горка-мостик А-форма,скамья для собаководов,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.577211,55.822741,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639712111,5843e9c1-42e8-49d7-9c54-28f26cd03533,,Северо-Восточный административный округ,Бутырский район,"улица Яблочкова, дом 31, корпус 4",385,бум для собак,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.643016,55.853697,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272679591,02991088-adf3-46ec-9493-828d15908a6d,8553eafa-59e5-4048-885a-c5b3cb8210cc,Северо-Восточный административный округ,район Свиблово,"улица Седова, дом 4, корпус 2, строение 2",280,барьер змейка,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,0725be37-e17f-4777-bc6e-77787b40f11a,45e2cf37-4c5c-488a-9d24-b128735e71e0,,,,,,,,,,,0c6a0ec9-114f-4cb0-8641-2d4365f4c4e0,58458922-51d8-4b45-94ac-9a3115455a10,8d2e64db-cc1a-434c-9d02-e09285f1d8cc,
37.650363,55.849682,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272679098,b45cd161-ce31-4847-83c4-4c05ed55d277,6b754e07-705e-43e3-a308-a21b7df6c391,Северо-Восточный административный округ,район Свиблово,"проезд Нансена, дом 3",300,барьер двойной,барьер одинарный,бум для собак,вышка-лестница (с перилами),горка-лестница (без перил),урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,82e80e1c-ae92-4a73-810a-a5c2ec72ca52,ed3bf453-8114-4f68-9a5b-8a660cd4c0ff,,,,,,,,,,,,,,
37.578166,55.830233,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639712144,edac8cbd-3956-4f5b-a287-1c78048e7519,,Северо-Восточный административный округ,Бутырский район,"улица Яблочкова, дом 49, строение 2",400,барьер тройной,бум для собак,горка-мостик А-форма,информационный стенд,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.587854,55.807046,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639712178,352075fe-6522-4df4-be55-f6196a007f4b,,Северо-Восточный административный округ,Бутырский район,"Бутырская улица, владение 86А, строение 1",150,урна,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.640156,55.873015,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272684168,c6a6cb2a-91cf-479c-99bb-fa5b6ce8bdf6,9f3a9b78-f7a3-4786-b31e-8f5571776caa,Северо-Восточный административный округ,район Южное Медведково,"Полярная улица, дом 4, корпус 2",375,балансир для собак,барьер двойной,барьер змейка,барьер кольца,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.625333,55.871348,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639867414,cff3242e-f8b9-4d1a-bbe9-947578d17a52,,Северо-Восточный административный округ,район Южное Медведково,"проезд Дежнёва, дом 38А",480,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,трамплин,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.582523,55.83905,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702815,9dc911f8-98b9-408a-b76a-5422f15b96da,a053e48e-6273-47e0-bd52-ae7f4d281464,Северо-Восточный административный округ,район Марфино,"Ботаническая улица, дом 33, корпус 5",644,урна,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,273f2406-70a8-4dbd-b6f9-1dfc0549e6d7,,,,,,,,,,,,,,,
37.54769,55.934772,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702785,65c596bc-0473-4915-9da2-3db913c9bef2,684fb67f-39c2-4283-8d2e-3bc632c407c2,Северо-Восточный административный округ,район Северный,"9-я Северная линия, дом 11, корпус 1",600,барьер тройной,бум для собак,входной элемент,вышка-лестница (с перилами),горка-лестница (без перил),горка-мостик А-форма,скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.64868,55.865675,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272676853,a447b796-d9f8-4482-a01e-b784a97edcf9,,Северо-Восточный административный округ,Бабушкинский район,"улица Тихомирова, дом 7",300,барьер одинарный,горка-лестница (без перил),полоса препятствий,урна,,,,,,,нет,да,понедельник,07:00-23:00,вторник,07:00-23:00,среда,07:00-23:00,четверг,07:00-23:00,пятница,07:00-23:00,суббота,07:00-23:00,воскресенье,07:00-23:00,Feature,,,,,,,,,,,,,,,,
37.610527,55.875976,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272690824,f7da267f-9336-4045-9690-bd3b879179df,73381326-22ef-4eff-8570-76c0903f568d,Северо-Восточный административный округ,район Отрадное,"улица Римского-Корсакова, дом 15",491,барьер тройной,бум для собак,полоса препятствий,трамплин,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,fe75ed56-1bf5-46d2-beaa-18196d03852f,809731e4-5f59-483d-916f-1a77338ae1c1,,,,,,,,,,,,,,
37.569418,55.90608,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272690951,7f2ff1bf-15cf-493e-91e2-a98f3463daaf,,Северо-Восточный административный округ,район Лианозово,"Угличская улица, дом 18",443,горка-мостик А-форма,трап,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.65719,55.829959,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639581634,8f275994-5d8b-43be-9900-ba5e248589ac,,Северо-Восточный административный округ,район Ростокино,"улица Бажова, дом 2, корпус 1",462,бум для собак,урна,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.582408,55.827857,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639711915,ae17d428-1a10-483d-abe6-eb74968fcede,,Северо-Восточный административный округ,Бутырский район,"улица Милашенкова, дом 12",567,барьер кольца,барьер тройной,бум для собак,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.691838,55.878892,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639710772,bb5da117-c1fd-4469-ad9f-67eda9559e85,4da7c9a0-2755-448e-b207-a83511eb5ef3,Северо-Восточный административный округ,Лосиноостровский район,"Изумрудная улица, дом 63/1",200,барьер одинарный,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,bbf858f7-14e2-4e1a-9424-17757903370b,,,,,,,,,,,,,,,
37.620214,55.800101,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702786,a75147c9-dddc-4c99-8d48-d5e3ae0d3cf8,e1b72b25-c67e-45ec-bbce-0ba742529b52,Северо-Восточный административный округ,район Марьина Роща,"2-я улица Марьиной Рощи, дом 22",364,горка-лестница (без перил),горка-мостик А-форма,трамплин,тренировочный снаряд с покрышкой,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.611286,55.789328,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702813,44ef5516-b9e4-403d-87c0-fcdb64d9eeec,,Северо-Восточный административный округ,район Марьина Роща,"улица Образцова, дом 24",600,барьер кольца,горка-лестница (без перил),информационный стенд,трамплин,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.603263,55.793963,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702823,c53b3a5f-9fdb-42e9-939c-c51705eddffe,db625132-837a-42cc-828f-a67c0fc051f9,Северо-Восточный административный округ,район Марьина Роща,"4-й Стрелецкий проезд, дом 4",600,барьер кольца,бум для собак,горка-лестница (без перил),горка-мостик А-форма,информационный стенд,тренировочный снаряд с покрышкой,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,5ce17836-55b1-4bd6-a665-f0dfd4057446,,,,,,,,,,,,,,,
37.609817,55.799284,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702856,d80c6a0f-59ac-424e-b075-01e07b9cdceb,85b6cd15-c294-4156-860d-77bf5478b20c,Северо-Восточный административный округ,район Марьина Роща,"Октябрьская улица, дом 105, корпус 1",600,барьер двойной,барьер кольца,информационный стенд,трамплин,урна,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.608141,55.80312,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702865,1bf23dd0-2c16-413c-af4d-7509789e2094,fa2a4ab1-b29b-44e2-b4a4-9b904127fa5b,Северо-Восточный административный округ,район Марьина Роща,"Анненская улица, дом 9",600,барьер двойной,барьер кольца,информационный стенд,скамья для собаководов,трамплин,урна,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,8ddbd016-ac3c-431c-92eb-49d8a83cb0b7,,,,,,,,,,,,,,,
37.577547,55.909995,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272690963,1695f7bd-6d35-4d74-9c47-b84eb0bac4e5,,Северо-Восточный административный округ,район Лианозово,"Абрамцевская улица, дом 30, строение 5",392.7,вышка-лестница (с перилами),горка-мостик А-форма,информационный стенд,полоса препятствий,трамплин,,,,,,нет,нет,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.555911,55.90268,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272690961,3493df69-0416-4667-82ee-52ba826ac539,,Северо-Восточный административный округ,район Лианозово,"Псковская улица, дом 2, корпус 2",300.6,трамплин,урна,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.599195,55.823237,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272702845,3a54607c-9965-4577-b032-397ce87a8e72,c3e45626-2900-4e69-b1e8-6c03fc5213a5,Северо-Восточный административный округ,район Марфино,"улица Академика Королёва, дом 26",297,балансир для собак,барьер одинарный,трап,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,d11fc3dc-8b7b-4dc5-92a3-2b9582a9189c,,,,,,,,,,,,,,,
37.648648,55.865672,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,272459541,7e2d087a-2da8-4513-ba96-5da014943507,556ebc1d-6f43-4505-877b-0cdab98513a9,Северо-Восточный административный округ,Бабушкинский район,"улица Чичерина, дом 12/2",340,балансир для собак,барьер одинарный,барьер регулируемый,скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.630309,55.804815,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,278986779,3e9c62be-ac7b-4714-bdc6-001a059005ea,,Северо-Восточный административный округ,Останкинский район,"улица Годовикова, дом 3",80,барьер одинарный,бум для собак,вышка-лестница (с перилами),горка-лестница (без перил),горка-мостик А-форма,скамья для собаководов,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.628471,55.817878,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,278987090,6af77186-044e-43a1-9a43-cfaa8ef6cd31,,Северо-Восточный административный округ,Останкинский район,"улица Цандера, дом 7",402,барьер одинарный,бум для собак,горка-мостик А-форма,скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.61984,55.887779,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,278939802,c71fc118-84f7-48eb-ae0d-1352eed73617,fb9c2bc4-59df-4da2-b415-5ebc80723ddf,Северо-Восточный административный округ,район Бибирево,"улица Плещеева, дом 26",600,балансир для собак,барьер одинарный,бум для собак,скамья для собаководов,трамплин,урна,,,,,нет,да,понедельник,00:00-23:59,вторник,00:00-23:59,среда,00:00-23:59,четверг,00:00-23:59,пятница,00:00-23:59,суббота,00:00-23:59,воскресенье,00:00-23:59,Feature,e9c96389-47d4-43ec-b705-7f9ab3441bea,6de2049d-f962-4aeb-b83f-e46cbfbf80e0,,,,,,,,,,,,,,
37.580262,55.830318,Point,2663,1,95,,Префектура Северо-Восточного административного округа города Москвы,639711949,598b1248-3ad3-465f-b068-a891bc85ed68,,Северо-Восточный административный округ,Бутырский район,"улица Милашенкова, дом 16, строение 1",331,барьер тройной,бум для собак,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
