geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/Name,properties/Attributes/global_id,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/DescriptionLocation,properties/Attributes/Address,properties/Attributes/EventDate,properties/Attributes/TIME,properties/Attributes/PaymentInfo,type
37.4358210472406,55.745625470692566,Point,2249,1,25,,Спортивная площадка Workout,840257029,Западный административный округ,район Филёвский Парк,ГАУК г. Москвы «Парк культуры и отдыха «Фили»,"улица Большая Филёвская, дом 22, на набережной у горнолыжного спуска",Ежедневно,Круглосуточно,Свободная,Feature
37.56618739881096,55.81147021391283,Point,2249,1,25,,Кружок «Kids english club»,840227624,Северный административный округ,Тимирязевский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 23","улица Астрадамская, дом 4","Среда, пятница",С 18:00 до 18:45,Платно,Feature
37.802562,55.749841,Point,2249,1,25,,Кинотеатр «Березка»,861098370,Восточный административный округ,район Новогиреево,"ГБУК г.Москвы «Московское кино», кинотеатр «Березка»","улица Мартеновская, дом 25",В течение года,с 9:30 до 23;00,бесплатно,Feature
37.92240374008878,55.68381394854664,Point,2249,1,25,,«Звёздочки» - детский хореографический коллектив,840256803,Юго-Восточный административный округ,район Некрасовка,ГБУК г. Москвы «Дом культуры «Заречье»,"улица 1-я Вольская, дом 11","Вторник, четверг",С 19:00 до 20:00,Платно,Feature
37.585781,55.662547,Point,2249,1,25,,Художественная студия,840238552,Юго-Западный административный округ,район Зюзино,"ГБУК г. Москвы «ЦБС ЮЗАО», Библиотека № 181","улица Болотниковская, дом 44, корпус 1",Сезон,С 16:30 до 18:00,Платно,Feature
37.708568364417964,55.607945549304205,Point,2249,1,25,,Студия ритмики «Радуга»,840253786,Южный административный округ,район Орехово-Борисово Южное,"ГБУК г. Москвы «ТКС «Орехово», Центр творчества «Московские окна»","улица Домодедовская, дом 24, корпус 2",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.479654,55.772097,Point,2249,1,25,,«Тхэквондо»,840231351,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"улица Народного Ополчения, дом 12, корпус 4, рядом с детским садом","Понедельник, вторник, среда, четверг, пятница","Понедельник, среда, пятница с 16:00-21:00; вторник, четверг с 18:00-20:30",Платно,Feature
37.772948,55.741481,Point,2249,1,25,,Спортивная площадка Workout,840245674,Восточный административный округ,район Перово,"ГАУК г.Москвы «Перовский парк культуры и отдыха», спортивная площадка со стороны улицы Кусковской","улица Лазо, владение 7",ежедневно,круглосуточно,бесплатно,Feature
37.58756155092612,55.8675445413631,Point,2249,1,25,,«Читаем сказку вместе» (6+).,840238683,Северо-Восточный административный округ,район Отрадное,"ГБУК г. Москвы «ЦБС СВАО», Библиотека № 56","Алтуфьевское шоссе, дом 34А",По вторникам,С 13:00 до 14:00,Бесплатно,Feature
37.49909443320451,55.816059063434324,Point,2249,1,25,,"ИЗО-студия «Радуга» (от 4 до 14 лет). В программе занятий: рисунок, живопись, лепка, аппликация, бумагопластика, оригами.",861098260,Северный административный округ,Войковский район,ГБУК г. Москвы «Центр культуры «Гармония»,"Ленинградское шоссе, дом 9, корпус 1",Каждый понедельник и среду,С 16:00 до 18:00,Платно,Feature
37.628765825725154,55.89764085835265,Point,2249,1,25,,"Воскресная школа. В Воскресной школе изучаются Закон Божий (Священное Писание Ветхого и Нового Завета, Литургика и т.д.), Основы хорового и церковного пения. 
Также при школе открыта Театральная студия.",840236185,Северо-Восточный административный округ,район Бибирево,"ГБУК г. Москвы «ЦБС СВАО», Библиотека № 69","улица Корнейчука, дом 40",Каждая суббота,С 13:00,Вход свободный,Feature
37.793454,55.689984,Point,2249,1,25,,Музей русской усадебной культуры «Усадьба князей Голицыных «Влахернское- Кузьминки»,861098139,Юго-Восточный административный округ,район Кузьминки,"ГБУК г. Москвы «Музейное объединение «Музей Москвы», Усадьба князей Голицыных «Влахернское- Кузьминки»","Тополева аллея, дом 6, улица Старые Кузьминки, строение 13-15",Ежедневно кроме пн и последней пт месяца,"Вторник-воскресение 10:00 -18:00 , четверг - 12:00 - 20:00",Платная,Feature
37.676423974204816,55.768108352899894,Point,2249,1,25,,Клуб «Живая сказка»,840231970,Центральный административный округ,Басманный район,"ГБУК г. Москвы «ЦБС ЦАО», Библиотека №20 имени А.А.Дельвига","Аптекарский переулок, дом 8/2, строение 1","Январь-декабрь, кроме: июнь,июль,август",Вторая суббота месяца с 11:00,Бесплатно,Feature
37.760611,55.709064,Point,2249,1,25,,"День открытых дверей ДШИ ""Центр"". ""Город Творчество.RU"". 
Детская школа искусств «Центр» приглашает детей и родителей на День открытых дверей.В День открытых дверей гости и родители смогут встретиться с Администрацией ДШИ ""Центр"", получить консультации специалистов и записаться на обучение, узнать о работе коллективов спортивных объединений, совершить экскурсию по учреждению. 
 Состоятся яркие концерты учащихся и преподавателей ДШИ ""Центр"". Мастер-классы по музыке, хореографии, спорту, цирковому искусству помогут детям сделать свой первый шаг в выборе творческого направления. В парковой зоне на тематических площадках будут действовать интерактивные программы для всех желающих:
""Спорт квартал"":спортивные тренажеры в свободном доступе, Workout
""Играй-парк"":развлечения и интерактивные программы для детей
""Площадь искусств"":
Концертная программа с участием творческих коллективов, учащихся и преподавателей ДШИ ""Центр"", 
Танцевальный Flash Mob
""Арт-аллея"": Графика на асфальте, мастер-классы.",841759586,Юго-Восточный административный округ,район Кузьминки,"Детская школа искусств ""Центр"", станция метро Кузьминки, последний вагон из центра, за магазином ""Домашний Мастер""","Волгоградский проспект, дом 109, корпус 6",21 апреля,с 10:00 до 19:00,вход свободный,Feature
37.725801,55.62419,Point,2249,1,25,,Ведущий творческий коллектив города Москвы Студия спортивного бального танца «Фламинго»,861098218,Южный административный округ,район Орехово-Борисово Северное,"ГБУК г. Москвы «ТКС «Орехово», Районный культурно-досуговый центр «Созвездие»","Борисовский проезд, дом 22, корпус 1, строение 2",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.294915,55.613372,Point,2249,1,25,,Детская театральная студия «Полёт» (3-15 лет),840236302,Западный административный округ,район Внуково,ГБУК г. Москвы «Культурный центр «Внуково»,"улица Большая Внуковская, дом 6","С сентября по май (понедельник, среда)",С 16:00 до 18:00,Платно,Feature
37.597181,55.746507,Point,2249,1,25,,Мастер-класс по рисованию. Для младших и средних классов под руководством художника. Материалы для рисования представляются.,836083730,Центральный административный округ,район Хамовники,ГБУК города Москвы «Московский государственный музей «Дом Бурганова»,"Большой Афанасьевский переулок, дом 15 строение 9, шаговая доступность от м. Кропоткинская, Арбатская, Смоленская",Круглогодично,По предварительной записи,Платная,Feature
37.512999,55.792989,Point,2249,1,25,,"Детская студия «Художка на Песках», курс «Алфавит искусства».
Разовое занятие 1000 рублей.
Разовое льготное занятие 700 рублей.
Абонемент на 4 занятия 3600 рублей.
Абонемент на 8 занятий 7200 рублей.
Абонемент на 4 занятия (льготный) 2800 рублей.
Абонемент на 8 занятий (льготный) 5600 рублей.

16:00 – младшая группа (6-11 лет)
18:00 – старшая группа 12-16 лет

Курс предлагает изучение современных течений и техник, важных художников, и создание авторских работ. 
После каждой встречи - просмотр, каждые три месяца - выставка в галерее. 
Абстрактные картины, крупные скульптурные формы, коллаж и монотипия — эти и другие способы, с помощью которых мы будем говорить, как увидеть ""необычное в привычном"", что нас волнует и пугает и как стать свободнее. 
В программу добавлены экскурсии и пленэр. 
Программа рассчитана на один учебный год.

Подробности и регистрация:
www.groundmoscow.com",840244672,Северный административный округ,район Сокол,ГБУК г. Москвы «Объединение «ВЗ Москвы» Галерея «ГРАУНД Песчаная»,"улица Новопесчаная, дом 23, корпус 7",понедельник,16:00; 18:00,Платная,Feature
37.51332598776568,55.67309162110435,Point,2249,1,25,,Клуб «Копилка»,840233935,Западный административный округ,район Проспект Вернадского,"«Территориальная клубная система «Оптимист», первый этаж жилого дома","улица Удальцова, дом 17, корпус 1",Понедельник - суббота,С 10:00 до 21:00,Платно/ бесплатно,Feature
37.81280597420485,55.70232729266697,Point,2249,1,25,,"Клуб любителей природы «Живая планета». Привлечение в библиотеку новых читателей; - расширение кругозора и любознательности у детей; - формирование экологической культуры у дошкольников и младших школьников; - вовлечение детей в решение задач окружающей среды, приобщение к активному ""общению с природой""; - воспитание любви и бережного отношения к природе через научно-познавательную и художественную литературу; - знакомство с многообразием животного мира и его особенностями; - развитие доброго и внимательного отношения к животным; - получение необходимых знаний и навыков по уходу за домашними питомцами; - знакомство с литературой о природе и её обитателях; - развитие внимания, памяти, логического мышления детей; - обогащение словарного запаса, развитие связной речи детей; - обучение умению сравнивать, анализировать, делать обобщения; - возможность общения детей, не посещающих детский сад, со сверстниками; - взаимообогащение детей и родителей при совместной творческой деятельности.",861098402,Юго-Восточный административный округ,район Выхино-Жулебино,"ГБУК г. Москвы «ЦБС ЮВАО», Библиотека № 110","улица Ташкентская, дом 18, корпус 1",С января 2018 по декабрь 2018,С 12:00 до 13:00 1 раз в месяц по средам,Бесплатно,Feature
37.71563044907365,55.76748953240972,Point,2249,1,25,,"Литературно-творческий клуб по интересам «Живая книга». Пропаганда и продвижение интереса к русской литературе среди школьников и молодежи; - продвижение русской классики среди молодежи, не включенных в книжную культуру; путем визуализации литературных образов, т.е. чтение и декламация сцен из литературных произведений, и демонстрация их школьникам и подросткам; - социализация и адаптация подростков и молодежи с ограниченными возможностями здоровья; -	развитие умений публичной декламации произведений с элементами мастерства чтеца и декламатора.",861098196,Юго-Восточный административный округ,район Лефортово,"ГБУК г. Москвы «ЦБС ЮВАО», Библиотека № 120","улица Ухтомская, дом 21, строение 1",С января 2018 по май 2018,С 13:00 до 15:00 - 2 раза в месяц по субботам,Бесплатно,Feature
37.599786,55.774472,Point,2249,1,25,,"Концертно-образовательный цикл ""Предчувствие будущего"": Выпускники отделения оркестровых духовых и ударных инструментов МГКМИ имени Ф.Шопена",841925013,Центральный административный округ,Тверской район,Прокофьевский зал ВМОМК имени М.И.Глинки,"ул. Фадеева, д.4",24 мая 2018 г.,18:00,Вход свободный,Feature
37.462756288360325,55.806920352715515,Point,2249,1,25,,Клуб «Волшебный мир чтения»,861098195,Северо-Западный административный округ,район Щукино,"ГБУК г. Москвы «ЦБС СЗАО », Библиотека № 243, подразделение 1","улица Академика Бочвара, дом 5, корпус 1",1 раз в месяц,С 11:00 до 12:00,Бесплатно,Feature
37.587038478017,55.852352062747,Point,2249,1,25,,Детская игровая площадка,64611199,Северо-Восточный административный округ,район Отрадное,"ГАУК города Москвы «Лианозовский парк культуры и отдыха», на территории парка «Долина реки Лихоборки»","Алтуфьевское шоссе, дом 7",Круглогодично,С 07:00 до 23:00,Вход свободный,Feature
37.59772334722121,55.74361957336434,Point,2249,1,25,,Абонемент «Путешествие в Древнюю Элладу»,840252409,Центральный административный округ,район Хамовники,ГБУК г. Москвы «Государственный музей А.С. Пушкина»,"улица Пречистенка, дом 12/2, Основное здание, вход со стороны Хрущевского переулка","По вторникам, с октября по апрель.",В 11:30,Платная форма посещения по экскурсионным путёвкам,Feature
37.63066797552952,55.77259252532308,Point,2249,1,25,,Спектакли,861098106,Центральный административный округ,Мещанский район,ГБУК г. Москвы «Московский театральный центр «Вишневый сад» под руководством Александра Вилькина»,"Малая Сухаревская площадь, дом 10",Ежегодно с сентября по июль,"С 11:00 или с 12:00, в соответствии с репертуаром театра.",По билетам,Feature
37.475489059432086,55.74789098520544,Point,2249,1,25,,Баскетбольная площадка,840257867,Западный административный округ,район Филёвский Парк,ГАУК г. Москвы «Парк культуры и отдыха «Фили»,"улица Большая Филёвская, дом 22",Ежедневно,Круглосуточно,Бесплатно,Feature
37.529114281089726,55.64878645587969,Point,2249,1,25,,Хореография,840238429,Юго-Западный административный округ,район Коньково,"ГБУК г. Москвы «ЦБС ЮЗАО», Библиотека № 180","улица Профсоюзная, дом 92",Сезон,С 16:00 до 18:00,Платно,Feature
37.57470351289709,55.8402959723911,Point,2249,1,25,,Студия Изобразительного Искусства,841846269,Северный административный округ,Тимирязевский район,ГБУДО г. Москвы «Тимирязевская детская художественная школа»,"Дмитровское шоссе, дом 34, корпус 2",Понедельник-суббота,с 11:00 до 20:15 в зависимости от группы,Платная,Feature
37.538799,55.613768,Point,2249,1,25,,Студия хореографии «Дети «Вариации»,861101713,Юго-Западный административный округ,район Ясенево,ГБУК г.Москвы «КЦ «Вдохновение»,"Литовский бульвар, дом 7","Вторник, Четверг","17:00-18:00 (3-4 лет), 18:00-19:00 (4-5 лет)",Платно,Feature
37.444484524691354,55.739094052750424,Point,2249,1,25,,Спортивная площадка Workout,840256499,Западный административный округ,район Филёвский Парк,ГАУК г. Москвы «Парк культуры и отдыха «Фили»,"Суворовский парк, владение 32, около зоны детских аттракционов",Ежедневно,С 10:00 до 22:00,Бесплатно,Feature
37.55752,55.729873,Point,2249,1,25,,Литературный клуб «Коктебель»,840232601,Центральный административный округ,район Хамовники,"ГБУК г. Москвы «ЦБС ЦАО», Библиотека №5 имени М.А.Волошина","Новодевичий проезд, дом 10","Январь-декабрь, кроме: июль,август",Понедельник с 19:00,Бесплатно,Feature
37.294915,55.613372,Point,2249,1,25,,Секция «Тхэквондо» (6+),840234578,Западный административный округ,район Внуково,ГБУК г. Москвы «Культурный центр «Внуково»,"улица Большая Внуковская, дом 6","С сентября по май (вторник, четверг)",Вт.- 19:00 - 20:30; чт.- 19:00 - 20:30,Платно,Feature
37.808958,55.734922,Point,2249,1,25,,"Выставки; концерты классической музыки; возрождение старинных традиций усадебных празднеств, приемов и гуляний.
Обзорные и тематические экскурсии, детские образовательные интерактивные программы, школьные уроки в музее, несколько раз в год проходят творческие фестивали.
Мастер-классы, в том числе по созданию изделий из керамики.",861098313,Восточный административный округ,район Вешняки,"ГБУК г.Москвы «Государственный музей керамики и «Усадьба Кусково ХVIII века», расположен в северной части лесопарка Кусково","улица Юности, дом 2",круглый год - среда-воскресенье,"в осенне-зимний период с 10.00 до 18.00 , в весенне-летний период с 10.00 до 20.00",платная,Feature
37.48139709521434,55.68480172057909,Point,2249,1,25,,Дом культуры «Раменки»,840233187,Западный административный округ,район Раменки,ГБУК г. Москвы «Территориальная клубная система «Оптимист»,"улица Лобачевского, дом 100 и дом 100, корпус 3, в двух помещениях квартирного типа на первых этажах панельных, рядом стоящих жилых домов",Понедельник - суббота,С 10:00 до 19:00,Платно/ бесплатно,Feature
37.521578,55.880919,Point,2249,1,25,,Студия «Речь»,840229231,Северный административный округ,Дмитровский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 30","Коровинское шоссе, дом 22",Суббота,С 15:00 до 16:30,Платно,Feature
37.74163345767201,55.68603454977529,Point,2249,1,25,,Художественная студия «Краски истории»,840250131,Юго-Восточный административный округ,район Люблино,"МГОМЗ, Территория «Люблино»","улица Тихая, дом 23, строение 1, 2 подъезд, 2 этаж",По четвергам,В 11:00,Платно,Feature
37.534253100918,55.66735599014,Point,2249,1,25,,Детская площадка,64610139,Юго-Западный административный округ,Обручевский район,"ГАУК города Москвы «Усадьба Воронцово», в центре парка",улица Воронцовские Пруды,Круглогодично,С 08:00 до 23:00,Вход бесплатный,Feature
37.71565995337282,55.76744870562735,Point,2249,1,25,,"Клуб любителей природы «Живая планета». Привлечение в библиотеку новых читателей; - расширение кругозора и любознательности у детей; - формирование экологической культуры у дошкольников и младших школьников; - вовлечение детей в решение задач окружающей среды, приобщение к активному «общению с природой»; - воспитание любви и бережного отношения к природе через научно-познавательную и художественную литературу; - знакомство с многообразием животного мира и его особенностями; - развитие доброго и внимательного отношения к животным; - получение необходимых знаний и навыков по уходу за домашними питомцами; - знакомство с литературой о природе и её обитателях; - развитие внимания, памяти, логического мышления детей; - обогащение словарного запаса, развитие связной речи детей; - обучение умению сравнивать, анализировать, делать обобщения; - возможность общения детей, не посещающих детский сад, со сверстниками; - взаимообогащение детей и родителей при совместной творческой деятельности.",840250346,Юго-Восточный административный округ,район Лефортово,"ГБУК г. Москвы «ЦБС ЮВАО», Библиотека № 120","улица Ухтомская, дом 21, строение 1",С января 2018 по май 2018,С 13:00 до 15:00 1 раз в месяц по субботам,Бесплатно,Feature
37.66612599999987,55.73821837071665,Point,2249,1,25,,Центр боевых искусств,837584682,Центральный административный округ,Таганский район,ГАУК г. Москвы ПКиО «Таганский»,"улица Таганская, дом 40, строение 1А, Основная территория (справа от входа со стороны Тихого тупика)",Круглогодично,С 07.00 до 23.00,По билетам и абонементам,Feature
37.726116,55.808933,Point,2249,1,25,,Художественная мастерская Т.В. Борисовой группа «Карандашик» (4-7 лет),861098048,Восточный административный округ,район Богородское,ГБУК г. Москвы «Клуб «Лицей»,"бульвар Маршала Рокоссовского, дом 3, 1 этаж, кабинет 1","Вторник, четверг","С 17:00 до 17:45, с 18:00 до 18:45",Платно,Feature
37.538799,55.613768,Point,2249,1,25,,Студия «Чудо-азбука»,851265460,Юго-Западный административный округ,район Ясенево,ГБУК г. Москвы «Культурный центр «Вдохновение»,Литовский бульвар дом 7,"Понедельник, среда","С 16:30 до 17:30 (3-5 лет), с 17:30 до 18:30 (3-5 лет)",Платно,Feature
37.550003103792584,55.75562155144102,Point,2249,1,25,,Детский клуб,64628078,Центральный административный округ,Пресненский район,"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»,","улица Мантулинская, дом 5, строение 2, помещение в здании администрации парка, отведенное для детских творческих студий и кружковых занятий",Круглогодично,Ежедневно с 10:00 до 20:00,Вход свободный,Feature
37.219897,55.989688,Point,2249,1,25,,Хоровая капелла мальчиков «Орлята»,861098359,Зеленоградский административный округ,район Савёлки,ГАУК г. Москвы «КЦ «Зеленоград»,"Зеленоград, Центральная площадь, дом 1","четверг, суббота","чт. 17.30-18.15, сб. 10.00-10.45","платные занятия, стоимость 3000 р./месяц",Feature
37.154449393847365,55.98952080655296,Point,2249,1,25,,Ведущая творческая студия города Москвы «Студия живописи «Ренессанс»,840235162,Зеленоградский административный округ,район Крюково,ГАУК г. Москвы «Культурный центр «Зеленоград»,"Зеленоград, корпус 1432",Пятница,С 17:30 до 19:00,"Платно, стоимость 3000 р./месяц",Feature
37.548468410283,55.754810702906,Point,2249,1,25,,Площадка с уличными тренажерами,64627524,Центральный административный округ,Пресненский район,ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»,"улица Мантулинская, дом 5, рядом с уличным кафе «Вокер»",Круглогодично,Ежедневно с 09:00 до 22:00,Вход свободный,Feature
37.451618,55.779813,Point,2249,1,25,,Художественная студия «Акватрели»,861097991,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"проспект Маршала Жукова, дом 76, рядом с Живописным мостом и Серебряным бором","Вторник, четверг",С 12:00 до 13:00,Бесплано,Feature
37.683859,55.616631,Point,2249,1,25,,Горка с тюбингом,837587312,Южный административный округ,район Орехово-Борисово Северное,ГБУК г. Москвы «ГМЗ «Царицыно»,улица Дольская дом 1,вторник - воскресенье,"в будни с 12:00 до 19:00, в выходные и праздничные дни — с 10:00 до 21:00.","в будни 150-200руб., в выходные- 200-300руб.",Feature
37.36081611408511,55.64067423220522,Point,2249,1,25,,Клуб «Наш театр»,861098108,Западный административный округ,район Ново-Переделкино,ГБУК г. Москвы «ТКС «Ново-Переделкино»,"Боровсое шоссе, дом 35, корпус 1, отдельно стоящее одноэтажное здание.",Ежедневно,"Будни с 13:00 до 21:00; суббота, воскресенье с 11:00 до 21:00","Кружки по записи, мероприятия по билетам",Feature
37.45607533533358,55.85233338951565,Point,2249,1,25,,"ГАУК г.Москвы МПК «Северное Тушино», подразделение «Музей истории ВМФ»",861098125,Северо-Западный административный округ,район Северное Тушино,"ГАУК г. Москвы «МПК «Северное Тушино», на набережной Химкинского водохранилища","улица Свободы, владение 50-70",Вторник-воскресение,"Пн-выходной, вт-ср 11:00-19:00, чт 13:00-21:00, пт-вск 11:00-19:00, посл.чт месяца - санитарный","Платно, кроме 3-го воскресения месяца",Feature
37.548923,55.755302,Point,2249,1,25,,Стритбольная площадка,861098223,Центральный административный округ,Пресненский район,ГАК г. Москвы «Парк культуры и отдыха «Красная Пресня» рядом со зданием проката,"улица Мантулинская, дом 5, строение 4, рядом со зданием проката",В летний период,Ежедневно с 09:00 до 23:00,Вход свободный,Feature
37.726116,55.808933,Point,2249,1,25,,Студия игры на гитаре «Струны души» группа «Талант» с 7 лет,840233599,Восточный административный округ,район Богородское,ГБУК г. Москвы «Клуб «Лицей»,"бульвар Маршала Рокоссовского, дом 3, вход со двора, 1 этаж, зал",Суббота,С 13:00 до 15:00,Платно,Feature
37.523267,55.826463,Point,2249,1,25,,Студия «Happy English»,840232127,Северный административный округ,район Коптево,"ГБУК г. Москвы «ЦБС САО», Библиотека № 46","улица Новопетровская, дом16А","Вторник, четверг",С 17:00 до 20:00,Платно,Feature
37.663729550925694,55.74269354866057,Point,2249,1,25,,Клуб «Детская академия популярной науки»,840231255,Центральный административный округ,Таганский район,"ГБУК г.Москвы «ЦБС ЦАО», Центральная библиотека №15 имени В.О.Ключевского","Большой Факельный переулок, дом 3, строение 2","Январь-декабрь, кроме: июнь, июль, август",Суббота с 11:00-16:00,Бесплатно,Feature
37.594881,55.772046,Point,2249,1,25,,"«Путешествие музыкальной палочки», для детей 4-6 лет.",844805493,Центральный административный округ,Тверской район,"ГБУК г. Москвы «Мемориальный музей А.Н.Скрябина», «Музей русской гармоники А.Мирека»","2-я Тверская-Ямская улица, дом 18","Среда, воскресенье","По предварительной записи - группы на 11:00, 13:00, 15:00 часов",Организованные группы,Feature
37.396506,55.651247,Point,2249,1,25,,"«Ярче» Студия изобразительного искусства. Картина, нарисованная маленьким художником, - предмет гордости любого родителя. Рисуем, клеим, лепим. Развиваем наблюдательность, память, воображение. Возраст: от 4 до 8 лет.",841846248,Западный административный округ,район Солнцево,"ГБУК г. Москвы «Объединение «ВЗ Москвы», Арт-Центр «Солнцево»","улица Богданова, дом 44","Сентябрь-май, по субботам",с 11:00 до 13:00,Платно,Feature
37.50701146759723,55.63957805291041,Point,2249,1,25,,"Детская театральная студия «Забава». Занятия в студии для детей от 7 до 10 лет по следующим дисциплинам: актерское мастерство, сценическая речь, сценическое движение, танец. Основной формой организации процесса является групповое занятие. Программой предусмотрено вариативное использование других форм организации: занятия малокомплектными группами для работы над ролью, репетиции и театральные выступления. По окончанию курса у воспитанников должно быть сформировано умение самоопределяться (делать выбор); проявлять инициативу в организации праздников, концертов, спектаклей и других форм театральной деятельности; быть неравнодушным по отношению к людям, миру искусства и природы.",841556262,Юго-Западный административный округ,район Коньково,ГБУК г. Москвы «Центр культуры «Сцена»,"улица Островитянова, дом 15, корпус 1","Понедельник, среда, четверг","17.00, 18.00, 16.00",Платно,Feature
37.57379443187703,55.57864648977679,Point,2249,1,25,,Изостудия «Жар-птица»,861098090,Юго-Западный административный округ,район Северное Бутово,"ГБУК г. Москвы «ЦБС ЮЗАО», Библиотека № 192","улица Старобитцевская, дом 23 , корпус 2",Сезон,С 12:00 до 15:15,Платно,Feature
37.826033271163915,55.69598841679751,Point,2249,1,25,,"Клуб любителей природы «Живая планета». Привлечение в библиотеку новых пользователей, формирование экологической культуры у дошкольников и младших школьников, вовлечение детей в решение задач окружающей среды, приобщение к активному «общению с природой».",840253331,Юго-Восточный административный округ,район Выхино-Жулебино,"ГБУК г. Москвы «ЦБС ЮВАО»Ю, Библиотека № 109","Ферганский проезд, дом 3, корпус 3",С сентября 2017 по май 2018,С 14:30 до 15:15 - 2 раза в месяц по четвергам,Бесплатно,Feature
37.671137458647,55.672916526857,Point,2249,1,25,,Площадка детская игровая для маломобильных групп населения,64603622,Южный административный округ,район Нагатинский Затон,"МГОМЗ, Территория «Коломенское», Ярмарочная площадь","проспект Андропова, дом 39",Круглогодично,Ежедневно по времени работы территории,Вход бесплатный,Feature
37.538799,55.613768,Point,2249,1,25,,Студия академического вокала «Ария»,861101726,Юго-Западный административный округ,район Ясенево,ГБУК г.Москвы «КЦ «Вдохновение»,"Литовский бульвар, дом 7","Вторник, Четверг",13:00-21:00 (индивидуально),Платно,Feature
37.171774,55.986224,Point,2249,1,25,,Музей Зеленограда,836485167,Зеленоградский административный округ,район Силино,ГБУК города Москвы «Музей Зеленограда»,"улица Гоголя, дом 11 В, музей расположен на первом этаже пятиэтажного жилого дома",Круглогодично,"ВТ, СР, ПТ, ВС: 10:00 - 18:00, ЧТ: 13:00 - 21:00, ВС: 12:00 - 20:00","Платно, бесплатно по карте школьника",Feature
37.451618,55.779813,Point,2249,1,25,,Арт-студия «Образ»,840229259,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"проспект Маршала Жукова, дом 76, рядом с Живописным мостом и Серебряным бором",Среда,С 15:00 до 18:00,Платно,Feature
37.726116,55.808933,Point,2249,1,25,,Клуб английского языка «Лингва» (4-15 лет),840233750,Восточный административный округ,район Богородское,"ГБУК г. Москвы «Клуб «Лицей», ОСП «Богородское», 1 этаж, кабинет 1","бульвар Маршала Рокоссовского, дом 3, вход со двора","Понедельник, пятница","С 17:00 до 17:45, с 18:00 до 18:45",Платно,Feature
37.79898961838498,55.638130411193586,Point,2249,1,25,,Ансамбль русской песни «Услада»,841556269,Юго-Восточный административный округ,район Капотня,ГБУК г. Москвы «Дворец культуры «Капотня»,"2-й квартал Капотни, дом 20А","Понедельник, среда, пятница",с 13:00 до 16:00,Бесплатно,Feature
37.64627919014291,55.76119955526459,Point,2249,1,25,,Клуб «Лира»,840231735,Центральный административный округ,Басманный район,"ГБУК г. Москвы «ЦБСЦАО», Библиотека №19 имени Ф.М.Достоевского","улица Макаренко, дом 1/19","Январь-декабрь, кроме: июнь, июль, август",Среда с 14:00-16:00,Бесплатно,Feature
37.823691,55.751315,Point,2249,1,25,,Библиотека,840242678,Восточный административный округ,район Новогиреево,"ГБУК г.Москвы «ЦБС ВАО», Библиотека № 98","Зеленый проспект, дом 87, корпус 1",круглогодично,12.00-20.00,свободная,Feature
37.56737942460593,55.56767098771492,Point,2249,1,25,,Театральная студия «Лик»,840239072,Юго-Западный административный округ,район Северное Бутово,"ГБУК г. Москвы «ЦБС ЮЗАО», Библиотека № 193","улица Грина, дом 11",Сезон,С 17:45 до 18:30,Платно,Feature
